Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,Used ISBN,Genre
62994279,"King of Pride (Kings of Sin, #2)",Ana Huang,"Huang, Ana",,,,3,3.93,,Kindle Edition,358.0,2023.0,2023.0,2024/02/28,2024/02/28,,,read,"Honestly my least favorite of the Ana Huang books so far. I liked Kai's personality but Isa seemed too much like ""I'm not like other girls."" As someone who had purple hair for a long time, and owns a pet snake I was excited to read this book. That she would actually have a unique personality different from other girls. That she could actually be your normal everyday girl. <br/><br/><spoiler> What was the reason for making it so she was actually the daughter of a family that still was worth hundreds of millions of dollars? Was that supposed to make her relatable? She didn't need to have that background. Oh no boo her she chooses to live like a normal person out of principle but actually is a trust fund baby. And then uses all her connections to land her job working for Alessandra doing who knows what. </spoiler><br/><br/>I liked Twisted Hate the most out of all of Ana Huang's books because it was between a med student and a law student. I know that this series is all super rich dudes, but billionaire romances are so common and there are already so many. I will probably still keep reading her books but I liked when she had more unique story lines. ",,,1,0,,No ISBN
60784359,"Exiles (Aaron Falk, #3)",Jane Harper,"Harper, Jane",,1250235359,9781250235350,0,4.04,Flatiron Books,Hardcover,356.0,2023.0,2022.0,,2024/02/12,to-read,to-read (#241),to-read,,,,0,0,9781250235350,"Fiction, Crime, nyt:combined-print-and-e-book-fiction=2023-02-19, New York Times bestseller, Fiction, mystery & detective, police procedural, Fiction, crime, Fiction, small town & rural"
200033357,"The Exception to the Rule (The Improbable Meet-Cute, #1)",Christina Lauren,"Lauren, Christina",,1662519893,9781662519895,5,4.21,Amazon Original Stories,Kindle Edition,101.0,2024.0,2024.0,2024/02/11,2024/02/11,,,read,,,,1,0,9781662519895,Not Found
60490165,"Cage of Dreams (City of Nightmares, #2)",Rebecca Schaeffer,"Schaeffer, Rebecca",,0358645484,9780358645481,4,3.78,Clarion Books,Hardcover,352.0,2023.0,2023.0,2024/02/09,2023/01/27,,,read,"I still love the intricacies of Newham and all of the nightmare abilities. Creativity is truly there. However, this book read more like middle grade than young adult to me. I'm quite notoriously bad at predicting plot twists or what happens in a book, but I figured everything out quite early on. It felt a bit more childish than her previous books, but I still enjoyed it a lot. <br/><br/>Rebecca Schaeffer is a must read author for me. I'll be buying her next book when it comes out for sure. ",,,1,0,9780358645481,No categories available
199798368,The Ballad of Darcy and Russell,Morgan Matson,"Matson, Morgan",,1481499017,9781481499019,0,3.86,Simon & Schuster Books for Young Readers,Hardcover,400.0,2024.0,2024.0,,2024/02/01,to-read,to-read (#240),to-read,,,,0,0,9781481499019,No categories available
181350812,Bride,Ali Hazelwood,"Hazelwood, Ali",,0593550404,9780593550403,0,4.0,Berkley,Paperback,416.0,2024.0,2024.0,,2024/02/01,to-read,to-read (#239),to-read,,,,0,0,9780593550403,"American literature, nyt:combined-print-and-e-book-fiction=2024-02-25, New York Times bestseller"
40097951,The Silent Patient,Alex Michaelides,"Michaelides, Alex",,1250301696,9781250301697,4,4.17,Celadon Books,Hardcover,336.0,2019.0,2019.0,2023/12/30,2022/09/08,,,read,,,,1,0,9781250301697,"Fiction, psychological, Fiction, thrillers, London (england), fiction, Artists, fiction, Marriage, fiction, New York Times bestseller, Fiction, thrillers, general, Family violence, Fiction, Marriage, Artists, Psychotherapy patients"
60114057,"The American Roommate Experiment (Love Deception, #2)",Elena  Armas,"Armas, Elena",,1668002779,9781668002773,0,3.8,Atria,Paperback,400.0,2022.0,2022.0,,2022/06/21,currently-reading,currently-reading (#4),currently-reading,,,,1,0,9781668002773,"nyt:combined-print-and-e-book-fiction=2022-09-25, New York Times bestseller"
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen",,,0,4.24,HarperCollins Publishers,Paperback,206.0,2005.0,1950.0,,2023/12/08,,,read,,,,1,0,,No ISBN
18144590,The Alchemist,Paulo Coelho,"Coelho, Paulo",,0062315005,9780062315007,0,3.92,HarperOne,Paperback,182.0,2014.0,1988.0,,2023/12/08,,,read,,,,1,0,9780062315007,"Translations into Indonesian, Voyages and travels, Fiction, Portuguese Fiction, Self-realization, Alchemists, Young men, Shepherds, New York Times bestseller, nyt:trade_fiction_paperback=2008-01-05, nyt:trade_fiction_paperback=2007-12-02, Fiction, visionary & metaphysical, Spain, fiction, FICTION / Literary, BODY, MIND & SPIRIT / Spirituality / General, BODY, MIND & SPIRIT / Inspiration & Personal Growth, Fables, Translations from English, Thai fiction, French language, Reading materials, Russian language edition, Powieść brazylijska, Tłumaczenia polskie, Mexican literature, Alquimia, Novela, Pastores, Andalucía (España), Alquimistas, Large type books, Fiction, fantasy, general, Alchemy, Quests (Expeditions), Literary, BODY, MIND & SPIRIT, Spirituality, General, Inspiration & Personal Growth, Expeditions, Parodies, imitations, Alchemists--fiction, Shepherds--spain--andalusia--fiction, 869.3, History, Politics and government, Literature, Translations into English, Fiction / literary, Body, mind & spirit / spirituality / general, Body, mind & spirit / inspiration & personal growth"
35688002,"Force of Nature (Aaron Falk, #2)",Jane Harper,"Harper, Jane",,,,4,3.84,Flatiron Books,ebook,329.0,2018.0,2017.0,2023/12/07,2023/11/26,,,read,"Again, I buddy read this book with my boyfriend (who's not a reader) and we throughly enjoyed it! I actually liked this one a lot more than <i>[b:The Dry|27824826|The Dry (Aaron Falk, #1)|Jane Harper|https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456113132l/27824826._SY75_.jpg|47804789]</i> but he liked it about the same. <br/><br/>I liked it more because the writing was just a lot more eerie, and creepy. It also kept me more on my toes because we didn't even know if Alice was dead or not, technically. Somehow, I actually kinda guessed the <i>who done it.</i> But, I hadn't guessed the motives correctly. ",,,1,0,,No ISBN
58724745,The Book Eaters,Sunyi Dean,"Dean, Sunyi",,1250810183,9781250810182,4,3.62,Tor Books,Hardcover,298.0,2022.0,2022.0,2023/12/05,2023/11/30,,,read,I liked the premise and the set up of this book and I felt like Devon had a lot of character depth and development. I liked how it was told in present day and spliced with background. Her unwavering devotion toward her children was very fascinating to read about.  ,,,1,0,9781250810182,"Fiction, Lesbians, Lesbian, Sapphic, Fantasy, Science Fiction, Horror, Books About Books, LGBTQIA, Queer, LGBT, Gothic, Books, Clans, Control (Psychology), Food, Sex role, Hunger, Mothers and sons, Motherhood, FICTION / Fantasy / Contemporary, FICTION / Fairy Tales, Folk Tales, Legends & Mythology, FICTION / Horror"
37539708,The Moon Within,Aida Salazar,"Salazar, Aida",,,,4,4.07,Arthur A. Levine Books,Hardcover,240.0,2019.0,2019.0,2023/11/26,2023/10/30,,,read,Reading this book for class and I can say that now as a 22 year old this book reminded me a lot of getting my first period and how I felt. I wish I could've read this book when I was first getting my period. I think it would've helped a lot.,,,1,0,,No ISBN
43605178,Maizy Chen's Last Chance,Lisa Yee,"Yee, Lisa",,1984830252,9781984830258,4,4.27,Random House,Hardcover,288.0,2022.0,2022.0,2023/11/12,2023/11/26,,,read,,,,1,0,9781984830258,"Children's fiction, Newbery Honor, Juvenile, award:Newbery_award"
63035432,The Chalice of the Gods (Percy Jackson and the Olympians: The Senior Year Adventures #1),Rick Riordan,"Riordan, Rick",,1368098177,9781368098175,4,4.29,Disney Hyperion,Hardcover,288.0,2023.0,2023.0,2023/11/22,2022/10/18,,,read,"Reading this was a rollercoaster of nostalgia and emotion for me. I was extremely hesitant to read this book originally. I had sworn it off because I sorta feel like it's a cash grab, or Rick Riordan is just bored and doesn't know what to do. I'm not sure I disagree with that, but I'll tell you my thoughts and feelings of the actual novel. <br/><br/>I LOVE Percy Jackson. When I say that I don't mean it lightly. Growing up through the end of elementary school and early high school, I read, and reread all the major 10 books in the series. (PJO and HOO) Well, the last 3 books of HOO I had to wait in anticipation yearly, and read on the days it came out. I was part of online fandom communities, and discussion boards. This series was my childhood, the way Harry Potter was for a lot of millennials. And I didn't fall off after that either. I still read all Magnus Chase Books and Trials of Apollo. Then during the pandemic, I reread all of PJO and HOO again! Safe to say I'm a big fan and it's really important to me. <br/><br/>This book did NOT disappoint me. The writing felt timeless and goofy. It felt like I was reading a continuation of Percy as a senior in high school, although maybe his tone is slightly immature for a senior in high school, but I understand the book is still considered middle grade so that could be it. I liked seeing the original trio back together again, although more of Annabeth would've been nice. <br/><br/>The book had a simple formula of the Percy Jackson books, though there wasn't really any fighting or monsters in it. I kinda liked that. Like, give Percy a break, he's been through enough. I can see that this is going to be book 1/3 in the series probably, and I'll pick up the rest to read too. I liked the book, and it hit the nostalgia spots in a good way. ",,,1,0,9781368098175,New York Times reviewed
27824826,"The Dry (Aaron Falk, #1)",Jane Harper,"Harper, Jane",,,,4,4.06,Macmillan Australia,ebook,336.0,2016.0,2016.0,2023/11/17,2023/10/24,,,read,"This was one of my first mystery books. I decided to buddy read this with my partner and he's not a reader at all so I tried to pick a genre which I thought he'd like. And he really enjoyed reading this book! Yay! (now he's willing to read another book omg!!) <br/><br/>Anyway, onto the review. This book was really interesting for me because I read it slowly and discussed it and we tried to figure out who was the killer. I think because we talked about it so much, it wasn't completely out of the world when we found out who it was, but that's also because we suspected almost everyone. I'm glad that I read this and now I'm more likely to pick up another mystery book in the future. ",,,1,0,,No ISBN
133286777,The Familiar,Leigh Bardugo,"Bardugo, Leigh",,125088425X,9781250884251,0,3.77,Flatiron Books,Hardcover,387.0,2024.0,2024.0,,2023/11/16,to-read,to-read (#238),to-read,,,,0,0,9781250884251,"American literature, nyt:combined-print-and-e-book-fiction=2024-04-28, New York Times bestseller"
101138075,"Foul Heart Huntsman (Foul Lady Fortune, #2)",Chloe Gong,"Gong, Chloe",,1665905611,9781665905619,3,4.33,Margaret K. McElderry Books,Hardcover,560.0,2023.0,2023.0,2023/11/07,2022/12/28,,,read,"I've loved all previous 3 books in the Secrets of Shanghai world, but this finale was definitely the weakest in my opinion. It took me a long time to get through the book, especially the beginning. I was stuck on the first 150 pages for well over a month and it took me sitting in a metal chamber in the sky to then push through and get through the entire book. <br/><br/>Of course, once I got into the flow of the story, Gong's writing is very easy to read and engaging. I really love all the characters a lot, and she does a great job with having such a large cast of characters. However, I disliked how the ending was perfectly tied up in a bow. It would have been much more compelling and realistic if there was anyone who died or any tragedy. It seemed a little unbelievable how everything got resolved in the end.  <br/><br/><spoilers> I thought the twist with Silas was good but then he actually was good and was just double triple crossing and that was supposed to be sweet but where is the flavor. Idk there just could've been more. </spoilers> <br/><br/>I still enjoyed reading the story though, 3.5 stars.",,,1,0,9781665905619,No categories available
59997757,"Vilest Things (Flesh and False Gods, #2)",Chloe Gong,"Gong, Chloe",,139973914X,9781399739146,0,3.89,Hodder & Stoughton,Hardcover,416.0,2024.0,2024.0,,2023/11/07,to-read,to-read (#237),to-read,,,,0,0,9781399739146,Not Found
199403263,"Past Present Future (Rowan & Neil, #2)",Rachel Lynn Solomon,"Solomon, Rachel Lynn",,,,0,3.88,Simon & Schuster Books for Young Readers,Kindle Edition,382.0,2024.0,2024.0,,2022/05/07,to-read,to-read (#206),to-read,,,,0,0,,No ISBN
195211331,THE BELL JAR,Sylvia Plath,"Plath, Sylvia",,,,5,4.06,Pharos Books,Kindle Edition,248.0,2023.0,1963.0,2023/09/28,2023/09/28,,,read,,,,1,0,,No ISBN
55333961,Ghost Forest,Pik-Shuen Fung,"Fung, Pik-Shuen",,0593230965,9780593230961,0,4.14,One World,Hardcover,272.0,2021.0,2021.0,,2023/09/24,to-read,to-read (#236),to-read,,,,0,0,9780593230961,English literature
60132774,"Preferential Treatment (Indecent Proposals, #2)",Heather Guerre,"Guerre, Heather",,,,5,3.87,,ebook,244.0,2022.0,2022.0,2023/08/27,2023/07/25,,,read,,,,1,0,,No ISBN
58018286,"Good Girl Complex (Avalon Bay, #1)",Elle Kennedy,"Kennedy, Elle",,1250796741,9781250796745,3,3.58,St. Martin's Griffin,Kindle Edition,364.0,2022.0,2022.0,2023/08/25,2021/12/04,,,read,"Easy to read candy book although I only gave it three stars. I feel like this book made Mac a total girl boss. So, she's from an ultra rich family, but is still a self made millionaire. I was excited at first because I thought she knew how to code or something bc the reason why she made money is a social media platform. But, no, it was just and idea. That means she's really not self-made at all because how can you get read coders to take your business idea seriously if you don't have the family clout and capital in order to hire them. <br/><br/>It really wouldn't have been that much harder to change that about her but I guess being a girl who codes isn't that sexy. (it really could be tho) Additionally, one of the reasons why Preston is so bad is because he doesn't take her business venture seriously and once he actually found out that she made money for it he hated it. And she broke up with him. But, later when Cooper feels emasculated that Mac has all this money (which she is self-made) and he gets mad at her about it, that's not a total red flag. Like, realistic, yes, but also like you don't need him. <br/><br/>Men suck. Most of them can't handle it when their girl is more successful than them, and that was a huge plot line with the sexism of her family and her ex boyfriend. Then, actually have a real conversation with Cooper about it where he realizes it's okay rather than brushing it under the rug. Fr. Girl, you don't really need him. What is Cooper giving her that she can't have on her own. Just kinda ticked me off. Like we get it that tattooed bad boy who's masculine is so hot. Whatever, sure having an alpha guy is popular in romance books. But then it's a hard balance when the whole point is that Mac needs to be independent from her ex and family bc they're sexist. ",,,1,0,9781250796745,No categories available
